21.84,561.0,0.07956,0.04072,26.76,0.030989999999999997,0.1005,0.1453,0.2446
16.84,201.9,0.086,0.015880000000000002,8.205,0.015880000000000002,0.1297,0.0688,0.3105
20.28,545.2,0.1041,0.09847,31.33,0.02185,0.153,0.3664,0.3739
14.69,426.0,0.08098999999999999,0.06726,13.04,0.04017,0.1073,0.26899999999999996,0.2604
23.5,1155.0,0.1027,0.2049,60.41,0.03915,0.1463,0.3458,0.292
17.2,371.5,0.08915,0.09457,18.15,0.0643,0.1391,0.4779,0.254
22.07,928.3,0.09726,0.09061,45.42,0.02048,0.1558,0.3889,0.3216
21.57,546.1,0.08582000000000001,0.03344,20.98,0.01795,0.114,0.1212,0.2637
18.9,244.5,0.09967999999999999,0.1975,24.2,0.1027,0.1221,0.4609,0.3135
16.18,324.2,0.1061,0.06726,22.68,0.04004,0.1402,0.1898,0.2608
25.56,948.0,0.1006,0.1682,58.53,0.1438,0.1243,0.2803,0.1603
17.35,1335.0,0.09446,0.1527,77.02,0.026810000000000004,0.1562,0.4159,0.2689
21.41,507.4,0.08749,0.03112,53.65,0.021759999999999998,0.09387999999999999,0.05186,0.2179
23.24,797.8,0.08206000000000001,0.03299,40.51,0.011009999999999999,0.1181,0.1459,0.2948
17.05,602.4,0.1096,0.09788999999999999,35.74,0.03119,0.1512,0.3209,0.3068
17.53,313.1,0.1061,0.01768,15.05,0.008534,0.1406,0.06572,0.3055
20.53,618.4,0.08931,0.05063,31.01,0.028210000000000002,0.1153,0.2512,0.2534
24.99,656.4,0.08837,0.1009,23.11,0.03829,0.134,0.40399999999999997,0.3187
16.67,682.5,0.1162,0.16899999999999998,41.18,0.03011,0.1878,0.4704,0.3585
15.62,358.9,0.1007,0.05115,9.597000000000001,0.027569999999999997,0.1332,0.3365,0.2581
27.08,395.7,0.06883,0.01633,8.605,0.01633,0.09203,0.1089,0.2849
18.42,523.8,0.08983,0.02562,14.16,0.013430000000000001,0.09701,0.04833,0.1987
19.82,1206.0,0.1062,0.2417,92.81,0.068,0.171,0.8489,0.2749
21.08,803.1,0.11199999999999999,0.1522,176.5,0.04493,0.1517,0.4211,0.3003
19.59,311.7,0.1003,0.005025,16.8,0.004174000000000001,0.1265,0.01005,0.2262
18.24,437.6,0.08261,0.019719999999999998,17.47,0.01311,0.1144,0.09203,0.2785
22.14,1290.0,0.0909,0.16399999999999998,111.7,0.054889999999999994,0.1178,0.3861,0.2909
22.13,947.8,0.08999,0.09697,90.94,0.046380000000000005,0.1134,0.2298,0.3067
17.84,572.3,0.07948,0.019969999999999998,22.22,0.01065,0.105,0.106,0.2335
28.14,449.9,0.08752,0.02367,44.96,0.01465,0.1041,0.05524,0.2404
19.66,1274.0,0.0802,0.1155,74.85,0.02645,0.1054,0.2606,0.3055
21.97,1110.0,0.1018,0.1594,103.9,0.05321,0.139,0.3912,0.3007
23.29,664.7,0.08682000000000001,0.0839,33.01,0.033889999999999997,0.1312,0.2675,0.2477
19.22,758.6,0.1243,0.2914,51.22,0.09953,0.155,0.6872,0.4245
16.74,689.4,0.09883,0.07721,34.84,0.01996,0.1135,0.1856,0.2177
19.65,629.9,0.07837000000000001,0.3003,29.25,0.1435,0.08949,0.6783,0.2398
15.76,245.2,0.09462000000000001,0.09262999999999999,16.94,0.09262999999999999,0.1179,0.1544,0.1652
18.15,1214.0,0.11199999999999999,0.2508,97.07,0.04029,0.1438,0.6809999999999999,0.3643
16.15,1006.0,0.1065,0.1684,134.8,0.04658,0.1478,0.3786,0.3751
21.78,1293.0,0.0915,0.09799,72.44,0.02375,0.1327,0.2702,0.2609
21.31,1130.0,0.09009,0.10800000000000001,96.05,0.022690000000000002,0.1193,0.2687,0.2551
18.22,537.3,0.07466,0.048589999999999994,16.89,0.01564,0.1282,0.1876,0.2235
18.6,221.2,0.1074,0.0,17.81,0.0,0.1347,0.0,0.3142
21.37,514.5,0.07551000000000001,0.06126,41.24,0.05175,0.09402,0.1838,0.2488
15.04,476.5,0.07926,0.01053,9.006,0.0064930000000000005,0.1037,0.06242999999999999,0.2901
24.89,441.3,0.10300000000000001,0.05441,19.39,0.02334,0.1311,0.1609,0.2599
25.27,732.4,0.1082,0.1683,43.5,0.03576,0.1641,0.6335,0.4027
17.92,466.1,0.08685,0.03211,25.79,0.02059,0.124,0.1377,0.3455
23.95,731.3,0.1183,0.203,32.52,0.06019,0.1732,0.5911,0.3013
20.66,991.7,0.1036,0.1201,49.81,0.02509,0.1482,0.3301,0.306
28.06,538.4,0.08671,0.029869999999999997,17.85,0.014980000000000002,0.1072,0.1062,0.2473
18.36,412.7,0.08507999999999999,0.03367,12.89,0.0208,0.1342,0.18600000000000003,0.321
25.09,1347.0,0.1099,0.3174,118.8,0.07845,0.1407,0.6599,0.2929
17.91,585.0,0.07944,0.028810000000000002,21.47,0.0178,0.09711,0.1564,0.235
14.83,378.2,0.07741,0.02712,12.98,0.0194,0.11199999999999999,0.2079,0.259
12.35,363.7,0.08517999999999999,0.01236,11.09,0.01072,0.09312000000000001,0.028839999999999998,0.2143
23.77,590.0,0.08043,0.04697,39.93,0.033710000000000004,0.09368,0.1359,0.2663
16.07,788.5,0.0988,0.06651,14.91,0.01951,0.1235,0.2114,0.3153
16.54,641.2,0.09751,0.08007,32.14,0.0384,0.1294,0.3755,0.3053
19.35,514.0,0.09579,0.07107000000000001,20.65,0.043930000000000004,0.1288,0.3439,0.3596
13.47,641.2,0.09906000000000001,0.05724,48.29,0.0236,0.1297,0.1632,0.3062
17.21,588.7,0.08785,0.0142,17.91,0.009127,0.1157,0.08115,0.2364
32.47,1223.0,0.0842,0.1145,109.9,0.026639999999999997,0.1408,0.3995,0.2713
14.98,333.6,0.09816,0.06335,20.77,0.052629999999999996,0.1327,0.2939,0.302
15.5,392.0,0.08365,0.1007,22.97,0.09472,0.1102,0.3021,0.2157
23.97,496.4,0.07902999999999999,0.05438,18.51,0.030160000000000003,0.1227,0.3911,0.2826
14.86,800.0,0.09495,0.055,21.83,0.01831,0.1206,0.231,0.2778
21.6,427.9,0.08637,0.016569999999999998,28.47,0.01168,0.1085,0.055229999999999994,0.2433
20.58,1052.0,0.1068,0.1569,67.36,0.02913,0.1492,0.3759,0.3074
13.66,658.8,0.09832,0.08222,37.11,0.03035,0.1223,0.2492,0.2626
13.37,504.1,0.08794,0.04052,25.18,0.03137,0.1194,0.1769,0.2564
20.74,963.7,0.1115,0.1855,93.91,0.05206,0.1418,0.3583,0.2463
23.21,671.4,0.1044,0.1697,25.2,0.055510000000000004,0.1316,0.4589,0.3
21.54,432.0,0.06613,0.08777,20.24,0.06663,0.09457,0.3218,0.2305
16.39,674.5,0.115,0.1138,39.84,0.03204,0.1386,0.196,0.259
18.9,1217.0,0.115,0.2197,133.0,0.05637999999999999,0.1495,0.6121,0.2968
24.59,1076.0,0.09029,0.1468,57.65,0.0371,0.1249,0.5755,0.3956
19.83,1682.0,0.09342,0.1676,180.2,0.039760000000000004,0.1199,0.3794,0.2908
26.29,1132.0,0.1215,0.1937,67.1,0.02134,0.1392,0.2432,0.2311
17.56,422.9,0.1073,0.052820000000000006,30.66,0.01737,0.1349,0.1366,0.2478
14.02,427.3,0.07812999999999999,0.02245,37.83,0.01514,0.1036,0.06735,0.3101
21.82,519.8,0.1273,0.1859,24.32,0.03553,0.1703,0.539,0.4378
14.78,390.0,0.08306000000000001,0.0009737,15.07,0.0009737,0.1166,0.005518,0.2815
13.29,455.8,0.1066,0.02855,15.24,0.01018,0.1427,0.09915,0.3469
26.47,1162.0,0.09401,0.1657,68.17,0.03497,0.1509,0.6091,0.3672
25.12,1192.0,0.1015,0.2545,63.33,0.04755,0.1275,0.5673,0.3305
23.86,1247.0,0.10800000000000001,0.2283,130.8,0.07649,0.1347,0.4932,0.3294
16.62,381.1,0.08151,0.01369,9.704,0.009398,0.10300000000000001,0.0458,0.2383
16.84,234.3,0.1039,0.0,28.85,0.0,0.146,0.0,0.2445
23.93,403.5,0.09261,0.1112,16.97,0.057379999999999994,0.1298,0.363,0.2112
23.56,1364.0,0.1007,0.2712,137.9,0.09518,0.1211,0.6991,0.3126
17.07,421.0,0.07561,0.008306000000000001,26.03,0.005949,0.09958,0.03046,0.2731
13.78,492.1,0.09667,0.01288,13.38,0.006564,0.1298,0.052329999999999995,0.2369
20.2,1761.0,0.1447,0.4268,233.0,0.1278,0.1696,0.5803,0.3222
31.12,1419.0,0.09469,0.1367,199.7,0.02143,0.1401,0.3442,0.2868
18.82,1167.0,0.1089,0.2256,67.74,0.04256,0.1514,0.5936,0.3266
21.81,531.5,0.09714,0.08259,14.49,0.014519999999999998,0.1503,0.3728,0.3693
18.91,1138.0,0.08217,0.09271,81.23,0.0404,0.1021,0.3207,0.2841
17.68,467.8,0.1054,0.07741,15.43,0.04861,0.145,0.2403,0.2556
21.25,603.4,0.0907,0.01462,22.07,0.0073019999999999995,0.1287,0.062310000000000004,0.2226
24.54,181.0,0.052629999999999996,0.0,19.15,0.0,0.08996,0.0,0.2871
24.81,1104.0,0.09081,0.2107,104.9,0.09723,0.1247,0.7242,0.467
21.25,1203.0,0.1096,0.1974,94.03,0.03832,0.1444,0.4504,0.3613
15.79,584.1,0.1007,0.07789,23.35,0.01759,0.1411,0.2779,0.2589
21.91,1075.0,0.0943,0.1153,68.35,0.02855,0.1465,0.3965,0.3109
19.13,575.3,0.09057,0.09657,19.36,0.03669,0.1147,0.366,0.2744
22.02,712.8,0.09056,0.05252999999999999,29.91,0.016030000000000003,0.1389,0.2712,0.2675
17.64,571.1,0.0995,0.04548,20.64,0.016980000000000002,0.1199,0.1742,0.2518
23.21,1174.0,0.10099999999999999,0.1856,70.1,0.07468999999999999,0.1251,0.3829,0.2576
14.93,372.7,0.07987000000000001,0.035460000000000005,11.68,0.017230000000000002,0.1095,0.1553,0.3202
23.04,1404.0,0.09427999999999999,0.1097,93.99,0.01715,0.1401,0.3155,0.2822
19.83,388.1,0.08511,0.005067,9.332,0.003846,0.1108,0.025330000000000002,0.2557
14.71,321.6,0.09882,0.03581,19.33,0.02611,0.136,0.07162,0.2434
23.03,1264.0,0.09078,0.1465,87.87,0.042319999999999997,0.11900000000000001,0.4098,0.3689
16.82,632.6,0.06429,0.00725,10.77,0.0048259999999999996,0.08567000000000001,0.03866,0.2458
28.08,858.1,0.08455,0.09251000000000001,48.55,0.0473,0.1139,0.3403,0.2218
10.72,409.1,0.08597,0.013669999999999998,9.437999999999999,0.010029999999999999,0.1092,0.08324,0.33899999999999997
20.71,813.7,0.1169,0.1478,44.41,0.03248,0.159,0.3597,0.3103
20.86,1308.0,0.1046,0.2085,87.78,0.04005,0.1268,0.4433,0.3077
16.35,324.9,0.09434,0.01012,12.97,0.01012,0.1285,0.04384,0.2681
18.33,412.5,0.1142,0.0707,20.62,0.02945,0.1688,0.2873,0.2806
18.05,813.0,0.09721,0.09447,74.08,0.03067,0.1314,0.2802,0.2792
33.56,744.9,0.1063,0.1751,23.02,0.02889,0.1883,0.5703,0.3512
15.34,538.9,0.09383999999999999,0.09293,22.79,0.03047,0.1478,0.3009,0.3849
21.17,433.8,0.09773,0.02555,19.53,0.0163,0.1426,0.1164,0.3075
15.18,640.1,0.0997,0.08487,21.2,0.031139999999999998,0.1316,0.3103,0.2691
16.21,512.2,0.09425,0.039,18.24,0.025889999999999996,0.1256,0.1992,0.3604
20.83,577.9,0.1189,0.09366000000000001,50.96,0.024880000000000003,0.1654,0.2678,0.3196
15.71,520.0,0.1075,0.04568,14.67,0.016980000000000002,0.1312,0.18899999999999997,0.3184
17.57,399.8,0.08857999999999999,0.02783,13.66,0.01163,0.1453,0.1811,0.2973
21.9,1482.0,0.1063,0.2448,130.2,0.03576,0.1294,0.4756,0.2741
14.59,404.9,0.1046,0.053079999999999995,14.34,0.04156,0.1352,0.2596,0.2941
17.46,432.7,0.08372,0.02688,13.88,0.014119999999999999,0.1369,0.1316,0.3101
19.97,744.7,0.11599999999999999,0.1891,66.91,0.04972,0.1681,0.5553,0.3187
12.27,468.5,0.09003,0.029580000000000002,8.955,0.008732,0.1292,0.1791,0.311
30.72,557.2,0.09245,0.028189999999999996,28.93,0.007936,0.1172,0.07003,0.2196
16.95,685.9,0.09855,0.026019999999999998,24.28,0.007276,0.1216,0.06648,0.2404
14.16,396.6,0.09379,0.0014869999999999998,17.09,0.0014869999999999998,0.1259,0.004954999999999999,0.2758
16.99,290.2,0.1037,0.04334,22.87,0.027219999999999998,0.1467,0.13,0.2533
20.99,1491.0,0.09401,0.2195,156.8,0.06329,0.1272,0.5807,0.2833
15.51,684.5,0.08371,0.06505,19.88,0.03644,0.1136,0.3402,0.2954
15.6,575.3,0.09423,0.04705,27.19,0.0181,0.1278,0.1533,0.253
20.25,761.3,0.1025,0.1147,32.19,0.02384,0.1552,0.3976,0.3993
18.75,409.0,0.09523999999999999,0.03036,23.47,0.01349,0.1249,0.09076000000000001,0.3306
12.83,477.3,0.07372000000000001,0.0071730000000000006,24.6,0.006416,0.09439,0.01674,0.228
17.77,1326.0,0.08474,0.0869,74.08,0.0186,0.1238,0.2416,0.275
33.81,386.8,0.0778,0.004967,15.46,0.0032229999999999997,0.09994,0.023180000000000003,0.2911
19.08,895.0,0.1141,0.191,31.98,0.03055,0.1703,0.5018,0.3109
14.96,426.7,0.1158,0.01171,26.65,0.007816,0.1293,0.031219999999999998,0.3124
21.51,1264.0,0.11699999999999999,0.2565,69.06,0.0319,0.1592,0.5344,0.5558
22.53,685.0,0.09947,0.2733,24.19,0.07926,0.1419,0.9019,0.2866
26.6,1138.0,0.102,0.1921,69.65,0.03988,0.1782,0.5754,0.3258
23.84,499.0,0.1122,0.1128,36.46,0.02973,0.1851,0.4024,0.3383
39.28,920.6,0.09812,0.1417,49.0,0.026019999999999998,0.1365,0.3241,0.2853
15.83,230.9,0.115,0.041319999999999996,8.966000000000001,0.03259,0.1724,0.2456,0.2926
18.94,428.0,0.08871,0.02669,17.12,0.02045,0.128,0.1471,0.2535
21.24,1320.0,0.1085,0.2188,75.09,0.040619999999999996,0.1464,0.5179,0.248
21.41,380.3,0.1018,0.008955,18.99,0.006972,0.1282,0.03582,0.2976
19.56,461.0,0.09586,0.04187,27.24,0.01401,0.1429,0.1377,0.2668
20.7,203.9,0.09405,0.1321,10.21,0.07753,0.163,0.5381,0.3322
26.86,477.4,0.1034,0.1085,34.44,0.037630000000000004,0.1785,0.4425,0.3215
27.15,600.4,0.09929,0.04462,29.84,0.02071,0.1241,0.1326,0.225
16.07,579.1,0.08302000000000001,0.02556,14.0,0.01169,0.1105,0.1346,0.3323
22.04,1686.0,0.08438999999999999,0.1324,97.85,0.02822,0.1228,0.3948,0.3589
13.84,530.6,0.08352000000000001,0.0045590000000000006,33.01,0.0028309999999999997,0.1016,0.01824,0.2107
21.98,359.9,0.08801,0.03614,20.2,0.029910000000000003,0.1303,0.1927,0.2965
13.14,272.5,0.1255,0.1188,17.67,0.05189,0.2006,0.2913,0.2848
10.89,640.7,0.1101,0.08842,24.19,0.02882,0.1313,0.256,0.2889
18.95,346.4,0.09688,0.06387000000000001,27.1,0.03354,0.1213,0.1916,0.294
17.89,781.0,0.0971,0.09954,54.16,0.02791,0.1396,0.3965,0.3792
25.49,178.8,0.08098,0.0,19.14,0.0,0.1256,0.0,0.3058
17.27,295.4,0.1089,0.01756,12.33,0.007975,0.1415,0.06213,0.2989
15.46,329.6,0.1053,0.0066430000000000005,11.86,0.002817,0.1341,0.026389999999999997,0.2615
21.6,1841.0,0.10300000000000001,0.231,139.9,0.035710000000000006,0.1342,0.4658,0.3157
19.96,394.1,0.0802,0.09274,34.68,0.08098999999999999,0.1028,0.1546,0.2955
21.8,466.1,0.08772,0.06015,20.95,0.027030000000000002,0.1304,0.2434,0.2972
24.21,361.6,0.08192,0.01548,33.0,0.01277,0.1204,0.061939999999999995,0.3059
18.1,286.3,0.08311,0.014790000000000001,20.98,0.01031,0.1388,0.06409,0.3057
14.88,311.9,0.1134,0.01084,34.62,0.007665000000000001,0.1275,0.02168,0.3557
13.44,445.2,0.11,0.03781,18.54,0.01798,0.1521,0.1622,0.2781
18.83,361.6,0.1216,0.1689,13.99,0.045880000000000004,0.2184,0.8402,0.4154
26.83,1234.0,0.09905,0.1641,103.6,0.059039999999999995,0.1278,0.3703,0.3271
15.24,651.9,0.1132,0.09966,42.76,0.044360000000000004,0.1277,0.2604,0.3151
22.76,728.2,0.092,0.1122,29.44,0.04531,0.1257,0.2846,0.2556
18.17,633.1,0.06576,0.02475,20.56,0.010790000000000001,0.09445,0.1565,0.2636
24.8,1123.0,0.0974,0.2065,116.2,0.0889,0.1037,0.3639,0.3176
26.27,2501.0,0.1084,0.3635,542.2,0.08055,0.1357,0.6833,0.2641
28.92,514.3,0.08123,0.06195,16.83,0.03898,0.1227,0.2439,0.2372
20.2,857.6,0.07497000000000001,0.036489999999999995,22.95,0.014230000000000001,0.1009,0.2477,0.4677
18.75,551.1,0.1075,0.042010000000000006,16.07,0.015090000000000001,0.1624,0.2654,0.3518
22.33,503.2,0.1088,0.1695,25.13,0.046830000000000004,0.1777,0.6282,0.3407
19.77,642.5,0.09752000000000001,0.09387999999999999,26.85,0.03321,0.1431,0.3194,0.2718
14.93,406.3,0.1013,0.04328,18.62,0.02105,0.1389,0.1804,0.2664
26.57,1311.0,0.1141,0.2487,81.46,0.03872,0.1491,0.6779999999999999,0.4098
21.59,656.9,0.1137,0.1293,40.09,0.02572,0.1368,0.3587,0.3698
20.52,458.7,0.08012999999999999,0.02383,14.68,0.01069,0.1123,0.1145,0.2694
18.02,458.4,0.09231,0.04392,18.57,0.02,0.1368,0.2413,0.3218
14.71,372.7,0.1006,0.02363,19.08,0.014530000000000001,0.1216,0.03938,0.1902
18.59,512.0,0.1082,0.09602999999999999,21.57,0.05112,0.1343,0.2573,0.3113
11.97,288.5,0.0925,0.0,12.26,0.0,0.1234,0.0,0.3105
16.85,481.6,0.08511,0.0044729999999999995,12.69,0.00262,0.1104,0.01938,0.1917
17.67,501.3,0.07896,0.01402,23.24,0.005383,0.1068,0.03469,0.2165
17.48,462.9,0.1042,0.05892000000000001,19.2,0.04757,0.1427,0.3206,0.2819
16.33,575.5,0.09277,0.017519999999999997,17.25,0.007078,0.1264,0.1206,0.2806
12.22,321.6,0.09996000000000001,0.01923,11.88,0.008496,0.1343,0.08615,0.2937
19.24,602.9,0.07991000000000001,0.02995,28.41,0.0153,0.1064,0.1673,0.2356
17.94,460.3,0.08653999999999999,0.03885,16.51,0.01994,0.1217,0.1943,0.3113
14.4,246.3,0.07005,0.0036810000000000002,9.789,0.0036810000000000002,0.09861,0.014719999999999999,0.2991
19.98,1040.0,0.09462999999999999,0.1127,53.91,0.02254,0.1442,0.3784,0.3063
15.1,1386.0,0.1001,0.1932,39.06,0.03437,0.1192,0.4024,0.273
14.63,449.3,0.1031,0.06592,19.87,0.023219999999999998,0.1494,0.305,0.2747
13.86,260.9,0.07721,0.059879999999999996,23.52,0.04312,0.09836,0.1397,0.3282
20.54,538.7,0.07335,0.018000000000000002,26.07,0.01341,0.1118,0.07697999999999999,0.2687
14.07,384.6,0.07274,0.04505,28.84,0.04505,0.08864,0.1201,0.2576
27.15,930.9,0.09898,0.1007,115.2,0.02721,0.16,0.2639,0.301
29.43,507.9,0.08276,0.019969999999999998,18.76,0.013280000000000002,0.1234,0.08653,0.2407
27.54,658.8,0.1139,0.1639,32.55,0.04741,0.1678,0.7026,0.4218
19.94,294.5,0.1024,0.006829000000000001,20.05,0.005308,0.1316,0.02049,0.1934
18.29,838.1,0.09686,0.058620000000000005,33.58,0.01832,0.1338,0.1663,0.2394
17.12,1077.0,0.1054,0.1457,90.47,0.03342,0.1503,0.3272,0.2894
28.23,442.5,0.08437,0.04055,13.86,0.029410000000000002,0.1208,0.1811,0.2447
15.51,793.2,0.09491000000000001,0.1204,33.27,0.03715,0.1435,0.4956,0.3019
22.44,466.5,0.08192,0.01714,18.04,0.00941,0.1256,0.12300000000000001,0.31
15.86,520.0,0.1078,0.1169,12.96,0.0398,0.1536,0.4858,0.3527
23.98,899.3,0.1197,0.2417,67.78,0.05042,0.1634,0.5588,0.353
18.89,558.1,0.1059,0.0858,19.29,0.03304,0.1428,0.3438,0.2666
18.35,432.2,0.09362999999999999,0.06636,21.46,0.05946,0.1405,0.2806,0.3397
21.68,1194.0,0.09797,0.1863,67.66,0.04345,0.1218,0.4734,0.4045
19.34,285.7,0.08491,0.02337,18.24,0.02337,0.1199,0.0935,0.2552
24.91,1878.0,0.1063,0.3339,120.0,0.0573,0.1573,0.6476,0.2355
15.15,349.6,0.08792,0.0,21.98,0.0,0.1076,0.0,0.271
20.52,556.7,0.1106,0.1445,33.67,0.03452,0.1574,0.5106,0.3585
24.69,572.6,0.09258,0.05285,19.83,0.01796,0.1471,0.3796,0.34700000000000003
16.84,280.5,0.08481,0.08422,12.07,0.05028,0.1233,0.4341,0.2982
19.86,387.3,0.1054,0.005006,19.62,0.003297,0.1424,0.01335,0.3292
20.22,642.7,0.09872,0.11800000000000001,19.42,0.02,0.1552,0.4967,0.4753
12.84,412.6,0.08983,0.041960000000000004,15.75,0.01693,0.1431,0.1922,0.2772
17.39,428.9,0.1007,0.023530000000000002,14.47,0.01556,0.1356,0.08803,0.32
28.25,1261.0,0.0978,0.14400000000000002,99.04,0.0395,0.1166,0.3215,0.2572
18.61,391.2,0.1049,0.043019999999999996,18.19,0.02099,0.1483,0.1624,0.306
15.11,317.5,0.09267,0.0015970000000000001,26.43,0.0015970000000000001,0.1521,0.00692,0.2933
22.72,447.8,0.06935,0.07943,9.549,0.04305,0.08799,0.2912,0.2191
22.41,710.6,0.09057,0.05375,19.53,0.017740000000000002,0.1301,0.363,0.3175
13.04,388.0,0.09834,0.03265,13.17,0.012819999999999998,0.1358,0.1275,0.2733
18.18,408.8,0.1175,0.102,27.85,0.04961,0.17800000000000002,0.3186,0.266
22.11,693.7,0.08515,0.06859,28.51,0.03312,0.1077,0.3114,0.3163
14.65,432.8,0.1152,0.0371,25.03,0.027889999999999998,0.1424,0.0942,0.2727
14.93,686.9,0.08098,0.055389999999999995,23.31,0.0231,0.1065,0.3151,0.2688
23.97,1245.0,0.1286,0.3754,116.4,0.1091,0.1639,0.7681,0.544
13.23,992.1,0.07837999999999999,0.04445,50.95,0.01153,0.09862,0.1048,0.1783
17.08,928.2,0.1008,0.1266,33.63,0.02332,0.1416,0.3378,0.3138
18.07,491.9,0.07436,0.001194,28.3,0.0007928999999999999,0.09293,0.0035810000000000004,0.2233
15.34,300.2,0.1072,0.4108,49.85,0.396,0.1292,0.8216,0.3108
12.39,464.1,0.1028,0.039869999999999996,17.43,0.01683,0.1385,0.1242,0.2827
19.07,701.9,0.09215,0.07486,38.49,0.02967,0.1246,0.2866,0.2282
18.29,525.2,0.07351,0.04057,20.21,0.03452,0.09329,0.1604,0.3207
14.11,512.2,0.0876,0.1374,16.35,0.08158,0.1254,0.7727,0.2639
15.39,399.8,0.09639,0.03503,12.67,0.01434,0.11900000000000001,0.1399,0.2676
